País,Conta Bancária,Local,Celular,Tamanho da Família,Idade,Gênero,Relação com Chefe de Família,Estado Civil,Nível Educacional,Tipo de Trabalho
1,Não,2,1,6,32,1,1,1,1,2
1,Não,2,2,1,52,2,1,3,2,2
1,Não,2,1,5,37,1,1,1,2,3
1,Não,2,1,5,60,2,2,1,1,3
1,Não,2,1,3,45,1,1,2,3,3
1,Não,2,1,1,23,2,1,2,1,1
1,Não,2,1,1,42,1,1,2,1,3
1,Não,2,1,6,20,1,3,2,3,6
1,Não,2,1,6,48,1,1,1,1,3
1,Não,2,1,1,32,1,1,2,2,2
1,Não,2,1,5,34,2,2,1,1,2
1,Não,2,2,2,77,2,1,3,2,9
1,Sim,1,1,6,29,1,1,1,4,8
1,Não,2,1,3,69,2,2,1,2,3
1,Não,1,1,7,35,2,2,1,1,4
1,Não,2,2,5,35,2,1,4,1,3
1,Não,2,2,6,49,1,1,1,1,2
1,Não,2,1,1,53,2,1,3,2,3
1,Não,2,1,4,30,1,1,1,1,3
1,Não,2,1,9,55,2,2,1,2,3
1,Não,2,1,4,58,2,1,4,2,3
1,Não,2,1,2,75,2,2,1,1,3
1,Não,2,1,2,70,1,1,3,2,3
1,Não,2,1,3,20,2,3,2,3,3
1,Não,1,1,4,39,1,1,1,1,5
1,Não,2,1,6,20,1,5,2,3,3
1,Não,2,1,5,31,2,2,1,1,3
1,Não,2,1,5,49,2,1,4,2,3
1,Não,2,1,6,45,1,1,4,1,3
1,Não,2,1,3,26,2,2,1,1,3
1,Não,2,1,8,18,2,3,2,3,3
1,Não,2,1,5,41,2,1,4,2,3
1,Não,1,1,4,44,1,1,1,3,2
1,Não,2,2,3,25,2,2,1,1,2
1,Não,2,1,4,36,2,3,2,2,9
1,Não,2,2,2,71,2,1,3,2,3
1,Não,1,1,7,16,1,3,2,1,2
1,Não,1,2,6,19,2,3,2,1,10
1,Não,2,1,4,28,2,5,2,1,2
1,Não,2,1,2,47,2,1,4,1,2
1,Não,2,1,4,57,1,1,1,3,3
1,Não,2,1,3,23,2,2,1,1,2
1,Não,2,1,6,18,2,3,2,3,4
1,Não,2,1,2,27,1,3,2,1,3
1,Não,2,2,7,17,2,3,2,1,3
1,Sim,2,1,7,19,1,3,2,3,4
1,Não,2,2,1,68,2,1,3,1,5
1,Sim,1,1,5,35,2,2,1,3,8
1,Não,2,2,4,53,2,1,3,1,2
1,Não,2,2,3,79,2,2,1,2,4
1,Não,2,1,6,38,2,3,2,1,2
1,Não,2,1,5,51,2,2,1,2,2
1,Não,2,1,9,40,1,1,1,2,3
1,Não,2,1,2,57,2,1,3,1,1
1,Não,2,1,6,33,1,1,1,2,5
1,Não,2,1,9,50,2,2,1,1,3
1,Não,2,2,7,39,2,2,1,2,2
1,Não,2,1,4,58,2,2,1,2,3
1,Não,2,1,4,74,2,1,3,2,3
1,Não,2,1,2,76,2,1,3,2,4
1,Não,2,1,4,65,2,1,3,2,3
1,Não,2,1,6,32,2,2,1,1,3
1,Não,2,1,2,22,2,1,4,1,3
1,Não,2,1,1,25,1,2,1,1,2
1,Não,2,1,4,62,1,1,1,2,3
1,Não,2,1,6,35,2,2,1,3,3
1,Não,2,1,3,32,2,2,1,2,2
1,Sim,1,1,4,35,2,2,1,3,5
1,Não,1,1,3,52,2,1,3,1,5
1,Não,2,1,5,30,1,1,1,1,3
1,Não,2,1,3,82,2,1,1,1,3
1,Não,2,1,2,26,1,1,1,1,3
1,Sim,2,1,2,63,2,1,3,2,3
1,Não,2,1,7,22,1,3,2,3,2
1,Sim,1,1,5,32,2,2,1,1,1
1,Não,2,1,2,78,2,1,3,2,4
1,Sim,2,1,2,31,2,2,1,4,6
1,Não,2,1,3,31,1,1,1,1,3
1,Não,2,1,6,32,2,2,1,1,3
1,Não,1,1,8,19,2,3,2,3,4
1,Não,2,1,7,45,1,1,1,5,3
1,Não,2,1,9,53,1,1,1,1,3
1,Não,2,2,4,65,2,1,3,2,2
1,Não,2,1,8,67,1,1,1,3,3
1,Não,1,1,4,60,2,3,4,1,3
1,Não,2,2,6,35,2,4,4,1,5
1,Não,2,1,2,68,2,1,3,1,3
1,Sim,1,1,4,36,2,2,1,3,3
1,Não,2,1,5,24,1,3,2,1,2
1,Não,1,1,5,42,1,1,1,1,3
1,Não,2,2,5,18,2,3,2,3,4
1,Sim,1,1,4,36,2,1,4,3,1
1,Não,2,1,2,23,1,3,2,1,3
1,Não,2,1,3,34,2,2,1,3,3
1,Sim,2,1,6,39,2,2,1,3,3
1,Não,2,2,1,46,2,1,3,1,2
1,Não,2,2,3,33,2,2,1,1,2
1,Não,2,1,8,44,2,2,1,2,2
1,Não,2,1,8,53,1,1,1,2,1
1,Não,1,1,5,28,2,6,2,1,2
1,Não,2,1,3,20,1,1,1,2,2
1,Sim,2,1,5,30,1,1,1,3,1
1,Não,2,1,6,18,2,3,2,1,3
1,Não,2,2,3,46,1,1,2,1,5
1,Não,2,1,4,32,2,2,1,1,1
1,Não,1,2,3,71,2,1,3,2,4
1,Sim,2,1,4,76,1,1,1,3,3
1,Sim,1,1,8,33,2,3,4,3,2
1,Sim,2,1,4,35,1,1,1,4,8
1,Não,1,1,7,42,2,2,1,5,4
1,Não,2,1,4,30,2,2,1,1,3
1,Não,2,2,3,60,1,1,1,1,2
1,Não,1,1,3,29,2,3,2,1,2
1,Sim,2,1,6,44,1,1,1,1,2
1,Não,2,1,3,69,1,1,1,1,3
1,Não,2,1,5,45,2,1,4,3,3
1,Não,2,1,4,67,1,1,1,1,3
1,Não,1,1,6,16,2,3,2,3,4
1,Não,2,1,4,36,2,1,3,1,2
1,Não,2,1,6,30,1,1,1,2,2
1,Não,2,2,4,31,1,1,1,1,3
1,Sim,2,1,5,44,1,1,1,3,2
1,Não,2,1,3,80,2,1,3,2,3
1,Não,2,1,8,33,2,2,1,1,3
1,Não,2,1,5,50,1,1,1,3,2
1,Não,1,1,5,25,2,3,2,3,5
1,Não,2,1,3,16,1,4,2,1,4
1,Não,1,1,5,74,2,1,3,1,3
1,Não,2,1,2,45,2,1,3,2,3
1,Sim,2,1,3,35,1,1,1,3,8
1,Não,2,1,8,45,1,1,1,2,2
1,Sim,2,2,6,34,2,1,1,1,8
1,Não,2,1,3,21,1,1,1,1,3
1,Não,2,1,5,35,1,1,1,2,2
1,Não,1,1,4,29,2,1,2,1,1
1,Não,1,1,3,39,1,1,4,1,2
1,Não,2,1,2,54,2,1,4,2,3
1,Não,2,1,5,29,2,2,1,1,3
1,Não,2,1,8,50,1,1,1,1,2
1,Não,2,1,4,23,2,2,1,3,2
1,Não,2,1,5,29,1,1,1,1,2
1,Não,2,1,1,42,1,1,4,1,1
1,Não,2,1,5,32,1,1,4,1,3
1,Não,2,1,2,67,2,2,1,2,4
1,Não,2,1,3,52,2,1,3,2,3
1,Não,2,1,8,40,1,1,1,3,1
1,Não,2,1,4,34,1,1,1,2,4
1,Não,2,1,4,79,1,1,1,1,3
1,Não,2,1,4,28,2,2,1,1,2
1,Sim,1,1,4,38,1,1,3,1,5
1,Não,2,1,6,35,2,1,1,1,2
1,Não,2,1,5,19,2,3,2,1,3
1,Não,2,1,3,29,2,2,1,1,1
1,Não,2,1,6,38,1,1,1,1,3
1,Não,2,1,2,64,2,1,3,1,3
1,Sim,2,1,4,24,2,2,1,1,3
1,Não,1,1,2,67,1,1,1,2,2
1,Sim,2,1,3,37,2,1,3,1,2
1,Não,2,1,4,29,2,2,1,1,3
1,Não,2,1,3,52,2,1,3,1,3
1,Não,2,1,5,30,1,1,1,1,3
1,Não,2,1,4,26,1,1,1,1,2
1,Não,2,1,8,43,2,2,1,3,3
1,Não,2,1,7,16,1,3,2,1,3
1,Não,2,1,5,30,1,1,1,5,3
1,Não,2,1,5,31,2,2,1,1,3
1,Não,2,2,4,42,2,2,1,1,2
1,Não,2,1,4,42,2,1,3,1,3
1,Não,2,1,7,38,2,2,1,3,3
1,Não,2,1,3,21,2,3,2,3,3
1,Sim,2,1,3,27,1,1,2,1,3
1,Não,2,1,4,31,2,2,1,1,3
1,Não,1,2,5,39,2,1,3,1,3
1,Sim,2,1,2,45,1,1,2,3,3
1,Não,2,1,1,50,2,1,3,1,2
1,Não,2,1,4,29,2,2,1,2,3
1,Não,2,2,4,28,2,2,1,1,1
1,Não,2,1,5,50,2,2,1,2,2
1,Não,1,1,6,31,2,2,1,1,8
1,Não,1,1,7,22,2,6,2,3,4
1,Não,2,1,2,51,2,1,3,1,3
1,Não,2,1,3,27,2,2,1,1,4
1,Não,2,1,2,64,2,1,4,1,2
1,Não,2,1,7,41,1,1,1,1,2
1,Sim,2,1,7,39,1,1,1,1,3
1,Não,1,1,4,20,2,3,2,1,4
1,Não,2,2,8,55,2,2,1,2,3
1,Não,2,1,3,22,2,2,1,1,6
1,Não,1,1,5,38,1,1,1,3,2
1,Não,2,2,3,24,2,2,1,1,2
1,Não,2,1,4,25,1,1,1,1,2
1,Não,2,1,3,29,1,1,1,1,1
1,Não,2,1,2,19,1,3,2,1,2
1,Não,2,1,9,42,1,1,1,2,3
1,Não,2,1,5,47,1,1,1,2,3
1,Não,2,1,3,41,1,1,1,2,3
1,Não,2,2,4,16,1,4,2,1,2
1,Não,2,1,6,19,2,3,2,5,3
1,Não,2,2,2,32,2,1,1,2,2
1,Não,2,1,9,39,1,1,1,2,3
1,Não,2,1,4,18,1,3,2,3,3
1,Não,2,1,4,25,1,1,1,1,1
1,Não,1,1,4,44,2,1,3,1,2
1,Não,2,1,3,79,2,1,3,2,3
1,Não,2,1,6,43,1,1,1,1,3
1,Não,2,2,5,30,2,2,1,1,2
1,Não,2,1,2,47,2,2,1,3,3
1,Sim,2,1,4,37,2,1,1,1,3
1,Não,2,1,8,36,1,1,1,1,3
1,Não,2,2,7,16,1,3,2,1,3
1,Sim,1,1,4,24,2,3,2,3,2
1,Sim,2,1,2,59,2,1,3,2,3
1,Não,2,1,4,28,2,2,1,1,3
1,Não,2,2,7,17,1,3,2,3,4
1,Sim,2,1,4,35,1,1,1,4,3
1,Não,2,1,8,33,2,2,1,1,3
1,Não,2,2,9,54,2,1,3,1,5
1,Não,2,1,6,37,1,1,1,1,3
1,Não,2,1,5,39,2,2,1,1,5
1,Não,2,1,3,63,1,1,1,1,2
1,Não,2,1,6,56,1,1,1,1,3
1,Não,2,2,2,80,2,1,3,2,5
1,Não,2,2,2,63,2,1,3,1,2
1,Não,2,2,3,33,2,3,2,2,2
1,Sim,2,1,7,30,2,2,1,1,2
1,Sim,1,1,5,43,2,2,1,4,8
1,Não,2,2,5,35,2,2,1,1,3
1,Não,2,2,2,75,1,1,1,1,2
1,Não,2,1,2,75,1,1,3,1,3
1,Não,2,2,6,51,1,1,1,1,3
1,Não,2,2,4,28,2,2,1,1,2
1,Não,2,1,7,38,1,1,1,1,5
1,Não,2,2,1,65,2,1,3,1,2
1,Não,2,1,8,38,2,2,1,2,2
1,Não,2,2,2,34,2,1,4,1,3
1,Não,1,1,6,45,1,4,2,2,4
1,Não,2,1,4,30,1,1,1,1,3
1,Não,2,2,3,17,2,4,2,3,3
1,Não,2,1,7,33,2,2,1,1,2
1,Não,2,1,4,34,2,2,1,1,2
1,Não,2,1,1,32,1,1,2,1,2
1,Não,1,2,1,53,1,1,4,1,2
1,Não,2,2,5,35,2,1,1,1,2
1,Não,2,2,3,21,2,4,2,1,2
1,Sim,2,1,3,55,1,1,1,3,1
1,Não,2,1,6,42,1,1,1,2,3
1,Sim,1,1,3,32,2,1,4,1,5
1,Não,2,1,2,30,1,1,1,2,3
1,Sim,2,1,4,63,2,1,3,1,3
1,Não,2,1,4,37,2,2,1,1,2
1,Não,2,1,7,20,1,3,2,3,4
1,Não,2,2,4,65,2,1,3,2,3
1,Não,2,1,4,42,2,1,4,1,2
1,Sim,1,1,6,31,1,1,1,1,1
1,Não,2,1,7,20,2,3,2,1,4
1,Não,2,1,2,36,1,1,1,2,1
1,Não,2,1,6,35,2,2,1,3,2
1,Não,2,1,2,51,2,1,1,1,2
1,Não,2,1,3,32,2,2,1,1,3
1,Não,2,1,6,16,1,3,2,3,4
1,Não,2,1,3,31,2,2,1,1,3
1,Não,2,2,2,22,1,2,1,2,2
1,Sim,2,1,5,38,2,2,1,1,3
1,Não,1,1,7,19,2,6,2,3,2
1,Não,2,1,1,60,1,1,3,1,3
1,Não,2,1,6,29,2,2,1,1,3
1,Não,2,1,8,38,1,1,1,1,3
1,Não,2,1,1,61,2,1,2,2,5
1,Não,2,2,1,38,1,1,2,2,2
1,Não,1,2,3,37,2,1,4,1,2
1,Não,2,1,4,48,2,2,1,2,2
1,Sim,2,1,5,35,2,2,1,1,3
1,Não,2,2,3,20,2,2,1,1,2
1,Sim,1,1,4,70,1,1,3,2,5
1,Não,2,1,3,23,2,2,1,1,2
1,Não,1,1,3,43,1,1,1,1,2
1,Não,2,1,3,48,2,1,1,1,4
1,Não,2,2,7,41,2,2,1,2,3
1,Não,2,2,2,83,1,1,1,2,3
1,Não,1,1,2,45,2,1,4,1,2
1,Não,1,1,6,38,2,2,1,3,8
1,Não,2,1,6,43,1,1,1,1,1
1,Não,2,1,3,18,2,2,1,1,3
1,Sim,2,1,3,44,2,1,4,3,2
1,Não,2,1,3,48,1,1,4,3,3
1,Não,2,1,3,19,1,3,2,3,2
1,Não,2,1,4,65,1,1,1,2,3
1,Não,2,1,5,39,2,3,2,1,3
1,Não,2,2,6,36,1,1,1,2,2
1,Não,2,2,3,67,1,1,1,1,3
1,Não,1,1,4,73,2,4,3,3,4
1,Não,1,1,3,33,1,1,1,1,1
1,Sim,2,1,6,38,1,1,1,1,2
1,Não,2,1,6,41,2,2,1,3,3
1,Não,2,1,5,33,1,1,1,2,2
1,Não,2,1,1,45,1,1,2,1,2
1,Não,2,1,4,28,2,1,1,2,2
1,Não,2,2,7,65,1,1,1,1,3
1,Não,2,1,4,24,1,3,2,1,3
1,Não,2,1,4,26,2,2,1,1,2
1,Não,2,1,6,38,2,1,1,1,3
1,Não,2,2,3,25,2,2,1,1,2
1,Não,2,1,5,34,1,1,1,1,2
1,Não,2,2,1,70,2,1,3,2,9
1,Não,2,1,4,35,1,1,1,1,5
1,Não,2,1,2,35,1,1,1,2,3
1,Não,2,1,5,26,2,3,2,1,4
1,Não,1,1,4,21,1,3,2,3,2
1,Não,2,1,3,33,2,1,2,1,3
1,Não,1,1,9,35,2,2,1,1,2
1,Não,2,2,7,18,2,3,2,3,5
1,Não,2,1,6,31,1,1,1,2,3
1,Não,2,1,3,60,2,1,3,2,2
1,Sim,2,1,7,37,2,2,1,2,4
1,Não,2,1,6,38,1,1,1,5,3
1,Não,2,2,3,76,2,1,3,1,2
1,Não,2,1,5,34,1,1,1,1,3
1,Sim,2,1,3,24,2,2,1,1,1
1,Não,2,1,4,27,1,1,1,2,3
1,Não,1,1,8,17,1,3,2,3,4
1,Não,2,1,1,43,1,1,4,2,3
1,Não,2,1,6,31,1,1,1,1,2
1,Não,2,2,2,62,2,1,3,1,2
1,Não,2,1,2,75,2,1,3,1,2
1,Não,2,1,2,65,2,1,3,1,3
1,Não,1,2,5,35,2,2,1,2,10
1,Não,2,1,3,65,2,2,1,2,3
1,Não,2,1,2,57,2,1,3,2,3
1,Sim,1,1,6,34,2,2,1,3,5
1,Não,1,1,8,20,2,6,2,3,2
1,Sim,1,1,5,30,1,1,1,3,2
1,Não,2,1,3,76,2,1,3,2,4
1,Não,2,1,5,32,1,1,1,1,2
1,Não,2,1,8,17,1,3,2,1,2
1,Não,2,2,5,28,2,2,1,1,3
1,Não,1,1,5,16,1,3,2,3,2
1,Não,2,1,4,34,1,1,1,3,1
1,Não,2,1,4,27,2,2,1,1,3
1,Não,2,1,5,18,1,3,2,1,3
1,Não,2,1,3,32,2,4,4,1,3
1,Não,2,2,4,67,2,1,3,1,3
1,Não,2,1,4,26,2,2,1,1,3
1,Não,2,1,2,24,1,1,1,3,1
1,Não,2,2,1,68,2,1,3,2,2
1,Não,2,1,4,29,1,2,1,1,2
1,Não,2,1,4,20,2,3,2,1,3
1,Não,2,1,5,52,1,1,1,1,3
1,Não,2,1,8,49,1,1,1,1,3
1,Sim,2,1,5,48,1,1,1,3,3
1,Não,2,1,5,36,2,2,1,1,3
1,Não,2,1,5,43,2,1,2,1,3
1,Não,2,1,6,34,1,1,1,1,3
1,Não,2,2,7,33,2,2,1,1,2
1,Não,2,1,7,43,1,1,1,3,2
1,Não,2,2,6,41,2,2,1,1,3
1,Não,2,1,6,33,1,1,1,1,1
1,Não,2,1,6,40,1,1,1,1,2
1,Não,2,1,3,23,2,5,2,1,3
1,Não,2,1,3,52,1,1,4,1,2
1,Não,2,1,7,19,2,3,2,1,2
1,Não,1,2,7,17,2,5,2,1,4
1,Não,2,1,7,55,1,1,1,1,2
1,Não,2,1,3,24,2,2,1,1,5
1,Sim,2,1,4,58,2,1,3,1,2
1,Não,2,1,3,45,1,1,1,3,3
1,Sim,1,1,2,29,2,2,1,3,1
1,Sim,1,1,8,25,2,5,2,3,4
1,Não,2,1,2,80,2,1,3,2,9
1,Não,2,1,7,43,2,2,1,1,1
1,Não,2,1,4,24,2,2,1,1,2
1,Não,2,1,6,35,2,2,1,2,3
1,Não,2,1,4,23,1,1,1,1,3
1,Não,2,2,3,65,2,1,3,1,3
1,Não,2,1,8,19,2,3,2,1,5
1,Não,2,2,3,30,2,1,2,2,2
1,Sim,2,1,5,42,1,1,1,3,3
1,Não,2,1,3,53,2,1,1,1,3
1,Não,2,1,1,45,1,1,4,1,5
1,Sim,2,1,3,30,2,2,1,3,2
1,Não,2,1,9,23,1,4,2,3,3
1,Não,2,1,3,35,2,2,1,1,3
1,Não,2,2,2,54,2,1,3,2,3
1,Não,2,1,7,34,2,2,1,2,2
1,Não,2,1,3,27,1,1,1,1,3
1,Não,2,1,9,28,1,3,2,1,3
1,Não,2,1,3,20,2,2,1,1,3
1,Não,2,1,9,39,2,2,1,2,2
1,Não,2,1,4,32,1,1,1,1,6
1,Não,2,1,5,43,2,1,1,1,2
1,Não,2,2,1,35,2,1,2,1,3
1,Não,2,2,5,40,2,2,1,1,1
1,Não,2,1,7,41,2,2,1,1,2
1,Não,2,1,1,82,2,1,3,1,3
1,Não,2,1,2,62,2,1,3,2,3
1,Não,2,1,3,21,1,4,2,1,3
1,Não,1,1,8,42,1,1,1,3,2
1,Não,2,1,5,18,1,3,2,3,4
1,Não,2,1,5,17,1,3,2,1,2
1,Não,2,1,4,31,1,1,1,1,2
1,Não,2,1,5,32,2,2,1,1,3
1,Não,2,1,3,52,2,2,1,1,3
1,Não,2,1,6,57,1,1,1,1,3
1,Não,2,1,5,37,2,2,1,1,3
1,Não,2,1,6,49,1,1,1,1,3
1,Não,2,1,7,16,1,4,2,3,3
1,Sim,1,1,4,43,1,1,1,3,1
1,Não,2,2,3,18,2,3,2,1,1
1,Não,2,1,3,63,1,1,1,1,2
1,Não,2,1,6,38,1,1,1,1,1
1,Não,2,1,7,35,1,1,1,1,3
1,Não,2,1,7,16,1,3,2,1,3
1,Não,2,1,5,18,2,4,2,3,3
1,Não,2,1,7,73,2,1,3,1,3
1,Não,2,1,5,24,1,3,2,1,2
1,Não,2,1,2,70,1,1,3,2,3
1,Não,2,1,6,31,2,2,1,3,1
1,Não,2,1,1,18,1,1,2,1,3
1,Não,2,2,3,21,1,5,2,1,3
1,Não,2,1,4,35,1,1,1,1,2
1,Não,1,1,1,30,1,1,2,2,3
1,Não,2,1,4,23,1,3,2,3,4
1,Não,2,1,6,50,1,1,1,3,2
1,Não,2,1,4,31,2,2,1,1,3
1,Não,2,2,4,70,2,1,3,2,3
1,Não,2,2,5,26,2,2,1,1,2
1,Não,2,1,5,31,1,1,1,1,3
1,Não,2,1,1,22,2,1,2,2,1
1,Não,2,1,6,60,1,1,1,1,3
1,Não,2,2,3,28,1,1,1,1,3
1,Não,2,1,5,48,2,2,1,3,3
1,Não,2,1,1,40,2,1,2,2,2
1,Não,2,1,6,20,2,3,2,1,2
1,Sim,2,1,4,29,2,3,2,3,5
1,Não,2,1,2,20,1,3,2,3,2
1,Não,2,1,4,21,2,2,1,1,2
1,Não,2,1,6,20,2,3,2,1,2
1,Não,2,1,3,21,2,2,1,1,2
1,Não,2,2,3,80,1,1,1,1,2
1,Não,2,2,2,83,1,1,1,2,3
1,Sim,2,1,2,37,2,1,2,1,1
1,Não,2,1,2,30,1,1,1,1,2
1,Não,2,1,9,24,2,3,2,1,2
1,Sim,1,1,4,38,2,2,1,1,6
1,Não,2,1,3,22,2,2,1,3,2
1,Sim,2,1,7,19,2,3,2,3,1
1,Não,2,1,2,57,2,1,3,2,3
1,Não,2,2,6,56,1,1,1,1,2
1,Sim,2,1,2,45,2,1,2,3,8
1,Não,2,1,7,50,1,1,1,3,3
1,Não,2,1,4,21,2,2,1,1,2
1,Não,1,1,3,34,1,1,1,1,2
1,Não,2,1,5,35,1,1,1,1,2
1,Não,1,1,6,18,1,3,2,3,4
1,Não,2,2,4,35,2,1,4,2,2
1,Não,2,1,5,39,2,2,1,1,2
1,Não,2,2,7,56,1,1,1,2,2
1,Não,2,1,3,27,1,1,1,3,3
1,Não,2,1,6,33,2,2,1,1,3
1,Não,2,1,8,37,1,1,1,1,2
1,Não,2,1,5,24,2,5,2,1,2
1,Não,2,1,1,82,2,1,3,2,3
1,Não,2,2,6,66,1,1,1,2,2
1,Não,2,2,3,17,2,3,2,3,4
1,Não,2,1,4,35,2,2,1,1,2
1,Não,2,1,6,33,2,2,1,1,2
1,Não,2,1,2,44,2,2,1,3,2
1,Não,2,1,4,28,2,2,1,2,3
1,Não,2,1,8,36,2,2,1,1,1
1,Não,2,1,1,82,2,1,3,2,3
1,Não,2,1,6,45,2,1,3,2,2
1,Não,2,1,6,44,1,1,1,3,8
1,Não,2,1,8,23,1,3,2,3,3
1,Não,2,1,7,30,2,2,1,1,3
1,Não,2,1,3,26,1,1,1,1,1
1,Não,2,1,5,54,1,1,1,1,3
1,Não,2,1,3,17,2,4,2,1,4
1,Sim,2,1,7,39,1,1,1,1,6
1,Não,2,2,7,36,2,2,1,2,3
1,Não,2,1,5,30,2,2,1,1,4
1,Não,2,2,3,18,2,3,2,1,2
1,Sim,1,1,3,35,1,1,1,1,4
1,Não,2,2,7,27,2,2,1,1,3
1,Não,2,1,4,25,2,2,1,1,4
1,Sim,1,1,6,35,2,2,1,1,5
1,Não,2,2,5,53,2,2,1,2,2
1,Não,2,1,5,19,2,3,2,1,3
1,Não,2,2,7,23,1,3,2,1,4
1,Não,2,1,5,29,1,1,1,1,3
1,Sim,1,1,7,30,2,2,1,4,6
1,Não,2,1,6,34,1,1,1,2,3
1,Não,2,1,2,23,2,1,3,1,2
1,Não,2,2,4,64,1,1,1,2,2
1,Não,1,1,4,41,2,2,1,4,1
1,Não,2,1,8,34,2,3,4,1,2
1,Não,2,1,9,39,1,1,1,2,3
1,Não,2,1,5,75,1,1,1,2,3
1,Não,2,2,1,70,1,1,3,1,3
1,Não,2,1,5,26,1,1,1,1,3
1,Não,1,1,1,45,2,1,3,5,3
1,Não,2,1,8,65,1,1,1,2,2
1,Não,2,1,4,63,1,1,1,1,3
1,Não,2,1,8,38,2,2,1,1,2
1,Não,2,2,5,23,1,3,2,3,1
1,Não,2,1,2,16,2,3,2,3,3
1,Não,2,1,4,50,1,1,1,3,3
1,Não,2,2,3,40,2,1,1,1,2
1,Sim,1,1,3,38,1,1,1,3,2
1,Não,2,2,2,52,2,1,3,1,5
1,Sim,2,1,4,66,1,1,1,2,3
1,Não,2,2,3,61,2,1,3,2,3
1,Sim,1,1,3,41,1,1,1,3,1
1,Não,2,1,1,23,1,1,2,1,3
1,Não,2,1,7,38,2,2,1,3,3
1,Não,2,1,3,25,2,3,2,3,3
1,Não,2,1,2,55,1,1,1,1,3
1,Não,2,2,4,49,2,1,3,2,2
1,Não,2,1,1,44,1,1,2,1,2
1,Não,2,1,5,20,2,3,2,3,2
1,Sim,1,1,9,48,2,2,1,4,3
1,Não,2,1,5,28,2,2,2,2,2
1,Não,2,2,2,50,2,1,3,2,3
1,Não,2,1,3,59,1,1,1,2,3
1,Não,2,1,5,47,2,2,1,1,3
1,Não,1,1,6,30,2,2,1,3,2
1,Não,2,1,2,30,1,1,1,1,6
1,Não,2,1,3,21,2,2,1,3,3
1,Não,2,1,7,17,2,3,2,3,1
1,Não,1,1,4,36,2,2,1,3,1
1,Não,2,1,5,52,2,1,3,1,2
1,Não,2,2,2,49,2,1,3,2,2
1,Não,2,1,5,32,2,1,3,2,2
1,Sim,1,1,6,37,1,1,1,1,2
1,Não,2,1,5,38,2,1,1,2,3
1,Não,2,1,7,32,2,2,1,1,3
1,Não,2,2,3,29,1,1,1,1,2
1,Sim,2,1,5,41,1,1,1,1,1
1,Não,2,1,6,21,1,3,2,1,3
1,Não,1,1,6,38,2,1,4,1,1
1,Não,2,1,7,41,2,2,1,1,3
1,Não,1,1,3,18,1,5,2,3,4
1,Não,2,1,6,27,2,3,2,1,5
1,Não,1,1,6,17,2,3,2,3,4
1,Não,2,1,6,34,2,2,1,1,3
1,Não,2,1,4,56,2,2,1,1,3
1,Sim,2,1,2,56,2,1,1,3,8
1,Não,2,1,3,55,1,1,1,2,2
1,Não,2,1,4,23,1,1,1,1,2
1,Não,2,1,3,23,2,2,1,3,3
1,Não,2,1,7,44,1,1,1,1,3
1,Não,2,1,9,39,2,2,1,2,3
1,Não,1,1,8,21,1,3,2,4,4
1,Não,2,2,3,30,2,2,1,1,2
1,Não,1,1,6,18,1,3,2,3,4
1,Não,2,2,3,73,2,2,1,2,3
1,Não,2,2,4,30,1,1,1,1,2
1,Não,2,1,5,49,2,2,1,1,2
1,Não,2,1,3,19,2,2,1,1,2
1,Não,2,1,7,41,2,2,1,1,3
1,Não,2,1,3,66,2,1,3,1,3
1,Não,2,1,6,44,2,2,1,1,3
1,Não,2,1,5,77,2,4,3,1,9
1,Não,2,1,3,20,2,2,1,1,3
1,Sim,2,1,8,39,2,2,1,1,3
1,Não,2,1,7,17,2,4,2,3,4
1,Não,1,1,6,24,1,3,2,3,3
1,Não,1,1,7,17,2,3,2,3,4
1,Não,2,1,5,63,2,2,1,2,3
1,Não,2,2,2,68,2,1,4,2,2
1,Não,2,2,6,41,2,2,1,2,3
1,Não,2,1,6,38,2,2,1,2,2
1,Não,1,1,9,27,1,3,2,4,4
1,Não,2,1,2,45,2,1,4,1,2
1,Não,2,1,2,54,2,2,1,1,3
1,Sim,2,1,3,25,2,2,1,1,2
1,Não,2,1,4,45,1,1,1,2,3
1,Não,2,2,7,64,2,2,1,2,1
1,Não,2,1,5,38,1,1,1,1,3
1,Não,2,1,4,42,1,1,1,2,2
1,Não,2,1,6,38,2,1,2,1,3
1,Sim,2,1,4,26,2,2,1,4,3
1,Não,2,2,2,60,1,3,3,2,3
1,Não,2,1,9,37,2,2,1,1,3
1,Não,2,1,5,17,2,4,2,3,4
1,Não,2,1,3,17,2,3,2,1,2
1,Não,1,1,2,75,2,2,1,2,4
1,Não,2,1,1,53,1,1,3,1,2
1,Não,2,1,5,33,1,1,1,1,3
1,Não,2,1,4,43,2,1,4,1,2
1,Sim,2,1,5,31,1,1,1,1,2
1,Não,2,1,6,48,1,1,1,2,3
1,Não,2,1,5,35,2,1,4,1,3
1,Sim,2,1,4,28,1,3,2,4,8
1,Não,1,1,5,16,2,6,2,1,4
1,Não,2,1,3,28,1,1,1,1,1
1,Não,2,2,4,43,1,1,1,2,2
1,Não,2,2,3,23,2,1,2,3,2
1,Não,2,1,4,35,1,1,1,1,1
1,Sim,1,1,5,42,1,1,1,3,2
1,Não,2,2,5,50,1,1,1,2,2
1,Não,2,1,1,53,2,1,4,1,3
1,Não,2,1,4,20,2,3,2,1,3
1,Não,2,1,2,60,2,1,3,2,2
